mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_loss,param_max_depth,param_max_features,param_min_samples_split,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0703670183817546,0.21896127875338856,0.0036505858103434243,0.0009826788283290888,friedman_mse,squared_error,3,30,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.8}",-0.5398617694504592,-0.5965940530186674,-0.5428215743551106,-0.5597591322747457,0.026074235698950593,100
0.5343063672383627,0.1713005848176592,0.0026934146881103516,0.00038533812328071164,friedman_mse,squared_error,3,30,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.6}",-0.5456406274478314,-0.5764109610211257,-0.5932232888807395,-0.5717582924498988,0.019702164193897614,208
0.8939163684844971,0.26925007427026154,0.0033148924509684243,0.000681886315376607,friedman_mse,squared_error,3,30,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.7}",-0.5229568832486806,-0.571906677818936,-0.5385697170676089,-0.5444777593784085,0.020415669146959966,14
0.9412590662638346,0.15083747110184506,0.0030144055684407554,0.00028550498475883715,friedman_mse,squared_error,3,30,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.8}",-0.5161825293468254,-0.578236584144631,-0.5442442833597888,-0.5462211322837485,0.02537199739822605,26
0.7751806577046713,0.052997607613209756,0.002887090047200521,0.00014414716223290808,friedman_mse,squared_error,3,40,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.6}",-0.5616914919712571,-0.5654482738001653,-0.5491606213326437,-0.5587667957013553,0.0069635858544801355,92
1.2612597147623699,0.4281497384232946,0.0034285386403401694,0.00046705067106826963,friedman_mse,squared_error,3,40,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.7}",-0.5449195958989389,-0.5413059889883566,-0.5542477554160694,-0.5468244467677883,0.0054524411775391,28
1.3230995337168376,0.21426984075477887,0.003142118453979492,0.0002678251172103082,friedman_mse,squared_error,3,40,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.8}",-0.535744215260971,-0.5282935633227823,-0.5566228007375692,-0.5402201931071074,0.011990613172677161,10
0.9579540888468424,0.013585708129710813,0.0035102367401123047,0.0005541999057675016,friedman_mse,squared_error,3,40,5,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 5, 'subsample': 0.6}",-0.5401782686948492,-0.5615232791618869,-0.5330971927920304,-0.544932913549589,0.012082096461228979,16
1.2390411694844563,0.39340622069874753,0.003194570541381836,0.0005839893610555141,friedman_mse,squared_error,3,40,5,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 5, 'subsample': 0.7}",-0.5312279294132782,-0.5497137763076962,-0.5750322067692661,-0.5519913041634136,0.017955389692610495,53
1.1209091345469158,0.23548075368738522,0.003297011057535807,0.00033823860094301403,friedman_mse,squared_error,3,40,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 5, 'subsample': 0.8}",-0.5364082521453541,-0.534590628343282,-0.5673463453177326,-0.5461150752687897,0.015031102421087301,25
0.7787502606709799,0.20966276030449135,0.0027599334716796875,0.00033358778062706125,friedman_mse,squared_error,3,40,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 10, 'subsample': 0.6}",-0.5417606876133307,-0.5508092574174562,-0.5542585292360834,-0.5489428247556235,0.005270147971845416,38
0.8821675777435303,0.08796397882664035,0.002711137135823568,9.709547644225471e-05,friedman_mse,squared_error,3,40,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 10, 'subsample': 0.7}",-0.5345989883719174,-0.53819099803159,-0.5626345644803173,-0.5451415169612749,0.012456073939418805,19
0.9419983228047689,0.2703413553977764,0.0029622713724772134,0.0005033094823747188,friedman_mse,squared_error,3,40,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 3, 'max_features': 40, 'min_samples_split': 10, 'subsample': 0.8}",-0.5109123771980059,-0.5528921064147188,-0.5548740586623666,-0.5395595140916971,0.020272738227027978,7
0.6714138189951578,0.12989076092199545,0.003965457280476888,0.000302621734546517,friedman_mse,squared_error,4,sqrt,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'subsample': 0.6}",-0.5609062307120712,-0.5828789393181389,-0.5813515289175,-0.5750455663159034,0.01001744658487852,229
0.5879222551981608,0.07680827446844062,0.0035974979400634766,0.0002389368940019578,friedman_mse,squared_error,4,sqrt,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'subsample': 0.7}",-0.5712316803113465,-0.5762206933805115,-0.5657123069205657,-0.5710548935374745,0.0042918517115152835,198
0.8857695261637369,0.16653205622220965,0.0038799444834391275,0.0005659527893596486,friedman_mse,squared_error,4,sqrt,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'subsample': 0.8}",-0.5458265211881489,-0.5904691445917074,-0.5527694314804238,-0.56302169908676,0.019614156441916063,129
0.509907086690267,0.02196137514489065,0.003383159637451172,0.00039811081699116154,friedman_mse,squared_error,4,sqrt,5,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 5, 'subsample': 0.6}",-0.5801997050494238,-0.5987137012197042,-0.5882906254040505,-0.5890680105577262,0.00757826978081218,309
0.5861514409383138,0.04878749056025538,0.0034840901692708335,0.00047021077681489793,friedman_mse,squared_error,4,sqrt,5,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 5, 'subsample': 0.7}",-0.5855447666890473,-0.6015704338920765,-0.5802450873273935,-0.5891200959695059,0.009065680195982246,310
0.787182887395223,0.03700597753166208,0.003577152887980143,8.610230607203611e-05,friedman_mse,squared_error,4,sqrt,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 5, 'subsample': 0.8}",-0.5554321715727512,-0.5966468273226252,-0.5573980834498562,-0.5698256941150776,0.018982379413197886,190
0.3945167064666748,0.11577365707139683,0.002722501754760742,0.0004120712301491312,friedman_mse,squared_error,4,sqrt,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'subsample': 0.6}",-0.5614428883387881,-0.5828852942399991,-0.5853166331624132,-0.5765482719137335,0.010727140406420345,242
0.6866773764292399,0.04330727900105979,0.003438075383504232,0.0001393678903356471,friedman_mse,squared_error,4,sqrt,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'subsample': 0.7}",-0.5652049200663534,-0.6003704558539966,-0.5742402473076155,-0.5799385410759884,0.014910994617194693,266
0.7513653437296549,0.07203641775695352,0.003504514694213867,0.00024186222312709788,friedman_mse,squared_error,4,sqrt,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'subsample': 0.8}",-0.5516278166236087,-0.5887473121588416,-0.5569161936150956,-0.5657637741325153,0.016394592562929838,155
0.5773297945658366,0.048722663781015994,0.002703428268432617,0.00014329743376938355,friedman_mse,squared_error,4,30,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 2, 'subsample': 0.6}",-0.557627901726432,-0.5642842034173584,-0.5662224462455179,-0.5627115171297694,0.003680720535621191,127
0.9809963703155518,0.15084213294583715,0.003345330556233724,0.0003279690187712867,friedman_mse,squared_error,4,30,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 2, 'subsample': 0.7}",-0.563711539631411,-0.5789644803499071,-0.5546770629235918,-0.5657843609683033,0.010023043534144328,156
1.2052807013193767,0.23904791783558677,0.003604729970296224,0.0006341976728910235,friedman_mse,squared_error,4,30,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 2, 'subsample': 0.8}",-0.5565340799678085,-0.5648617663136495,-0.5584014087134744,-0.5599324183316442,0.003567967003479043,104
0.8007482687632242,0.16733238915478243,0.003615299860636393,0.0006514805984917296,friedman_mse,squared_error,4,30,5,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.6}",-0.5687869830658039,-0.5676050991552644,-0.5805160128577085,-0.5723026983595922,0.005827699012945154,211
0.9035799503326416,0.2526373278388826,0.0032797654469807944,0.0006878233542124844,friedman_mse,squared_error,4,30,5,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.7}",-0.5530583703259387,-0.5537177949116932,-0.5323118182238628,-0.5463626611538316,0.00993909286531606,27
1.1464749972025554,0.3068568160864746,0.0035495758056640625,0.00043542574242223163,friedman_mse,squared_error,4,30,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.8}",-0.545508798760579,-0.5694733307445766,-0.5647786517936354,-0.5599202604329303,0.010369110320670118,103
0.6576461791992188,0.1344097412135628,0.0028123060862223306,5.08103250735366e-05,friedman_mse,squared_error,4,30,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.6}",-0.5910575402618987,-0.5807655180696023,-0.568789355581534,-0.5802041379710117,0.009099610722480674,271
0.7119222482045492,0.0780843085858829,0.002730290095011393,8.726952321439062e-05,friedman_mse,squared_error,4,30,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.7}",-0.5360494990016529,-0.5881903228732457,-0.5560655887348586,-0.5601018035365857,0.02147688138357734,107
0.7857725620269775,0.07692510563228762,0.0027390321095784507,0.00014917388133927646,friedman_mse,squared_error,4,30,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.8}",-0.5546773052216524,-0.5719173673490086,-0.5770206248787768,-0.5678717658164792,0.009559677544949357,174
0.7924363613128662,0.24856196840228217,0.002887884775797526,0.0005366752728693929,friedman_mse,squared_error,4,40,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.6}",-0.5483345803266635,-0.5684427529807939,-0.5649279543214923,-0.56056842920965,0.00876883672530811,113
1.5552348295847576,0.4358309025621189,0.003876924514770508,0.0006734412899562053,friedman_mse,squared_error,4,40,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.7}",-0.5494742435204333,-0.5780648577090985,-0.5493235504845382,-0.5589542172380234,0.013513403506859159,95
1.1000028451283772,0.1547294052674723,0.0029145081837972007,0.0002295334412940711,friedman_mse,squared_error,4,40,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.8}",-0.5298730466718141,-0.5826660718208396,-0.553533750184716,-0.5553576228924566,0.021591213642543593,70
0.8266545931498209,0.1635923029778823,0.0030327637990315757,0.0003946780483131135,friedman_mse,squared_error,4,40,5,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 5, 'subsample': 0.6}",-0.5533812477595437,-0.5596592534049089,-0.5792523599101842,-0.5640976203582122,0.011018255666147484,140
1.021586020787557,0.1926774072813128,0.003004868825276693,0.00031346022177227166,friedman_mse,squared_error,4,40,5,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 5, 'subsample': 0.7}",-0.5466309130356025,-0.5537499611849706,-0.5580658182168883,-0.5528155641458204,0.004714805580744437,57
1.2707429726918538,0.19567541279157913,0.0031479199727376304,0.0002714560926519991,friedman_mse,squared_error,4,40,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 5, 'subsample': 0.8}",-0.5508622260983655,-0.5744889085754991,-0.5519701533842728,-0.5591070960193791,0.010885984685255343,97
0.8159468173980713,0.0917358752627111,0.0030274391174316406,0.0003611821932777638,friedman_mse,squared_error,4,40,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 10, 'subsample': 0.6}",-0.5412491535258765,-0.5615548917733902,-0.5423860888764942,-0.5483967113919204,0.009315808739676364,37
1.1729976336161296,0.19805616563530368,0.003527959187825521,0.0005578507137635079,friedman_mse,squared_error,4,40,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 10, 'subsample': 0.7}",-0.5374313792928007,-0.5611183809361996,-0.5495833459116267,-0.5493777020468756,0.0096712711595711,43
1.413368542989095,0.41713683125802864,0.003279447555541992,0.00043619033621422165,friedman_mse,squared_error,4,40,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 4, 'max_features': 40, 'min_samples_split': 10, 'subsample': 0.8}",-0.5299721947935209,-0.5614238274328416,-0.5448850437372523,-0.5454270219878716,0.012845793195642021,23
0.36529771486918133,0.0701009222910138,0.0029017130533854165,0.00048128959366868597,friedman_mse,squared_error,5,sqrt,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'subsample': 0.6}",-0.5882821619588239,-0.6061842941966629,-0.5857802158812452,-0.5934155573455774,0.009086451970671521,329
0.7198007106781006,0.19376533594692247,0.0038971900939941406,0.0005945343228220749,friedman_mse,squared_error,5,sqrt,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'subsample': 0.7}",-0.5922143487972165,-0.5933349685911772,-0.5873950380344871,-0.590981451807627,0.002576912881049636,318
0.8029552300771078,0.1716654596954002,0.003795146942138672,0.0005423828268235197,friedman_mse,squared_error,5,sqrt,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'subsample': 0.8}",-0.5585704982327423,-0.5836567056664795,-0.5816633561939767,-0.5746301866977328,0.011385035667468492,227
0.6686047712961832,0.11620961137164323,0.003971258799235026,0.0004768357409350208,friedman_mse,squared_error,5,sqrt,5,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'subsample': 0.6}",-0.5768137462192309,-0.5987093266008285,-0.5944330754575055,-0.5899853827591883,0.009475955108088015,313
0.6196981271107992,0.053164638165491516,0.0034079551696777344,0.00017158729667841326,friedman_mse,squared_error,5,sqrt,5,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'subsample': 0.7}",-0.5781768778055114,-0.60584987806872,-0.5739960731355245,-0.5860076096699186,0.014134036774861374,301
0.9477903842926025,0.24625633780171718,0.0042571226755778,0.0005378511893818661,friedman_mse,squared_error,5,sqrt,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'subsample': 0.8}",-0.5548038242658586,-0.6028602947632635,-0.5765243037921424,-0.5780628076070882,0.0196491108307465,255
0.5264062086741129,0.09659041553372111,0.0035998026529947915,0.00043435866568155776,friedman_mse,squared_error,5,sqrt,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'subsample': 0.6}",-0.589223615646949,-0.5715963740467755,-0.5941551402322177,-0.5849917099753141,0.00968353420890583,297
0.6302124659220377,0.06938247849275857,0.0034279823303222656,6.525181565558129e-05,friedman_mse,squared_error,5,sqrt,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'subsample': 0.7}",-0.5669261224698651,-0.5806584838259886,-0.6037185640725516,-0.583767723456135,0.01518050214540636,287
0.9156762758890787,0.0684159453083961,0.004280964533487956,0.0003571912608162894,friedman_mse,squared_error,5,sqrt,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'subsample': 0.8}",-0.5746078444697728,-0.5727805626457739,-0.5773284234405467,-0.5749056101853645,0.0018685569776691609,228
0.8388416767120361,0.20976211221033655,0.004061698913574219,0.0014077745155446331,friedman_mse,squared_error,5,30,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 2, 'subsample': 0.6}",-0.5712738955942469,-0.6085103032312594,-0.6022192668275781,-0.5940011552176948,0.01627453086373132,334
0.9887149333953857,0.28669928744213535,0.004015048344930013,0.0008087686364877981,friedman_mse,squared_error,5,30,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 2, 'subsample': 0.7}",-0.5778527230739743,-0.6040779962573051,-0.5944384241855118,-0.5921230478389304,0.010830880669173487,324
1.3377367655436199,0.35814156514313306,0.004355510075887044,0.0005213836691035311,friedman_mse,squared_error,5,30,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 2, 'subsample': 0.8}",-0.588682264031334,-0.570080399131378,-0.5689407037032821,-0.5759011222886646,0.009049600897345618,236
1.0874141057332356,0.2546846259521048,0.004303137461344401,0.0006850955369814397,friedman_mse,squared_error,5,30,5,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.6}",-0.5476877709181871,-0.6014839884041276,-0.5996008965338969,-0.5829242186187372,0.024927788291558416,285
0.9808167616526285,0.40075028340156676,0.0035782655080159507,0.0009439951201046902,friedman_mse,squared_error,5,30,5,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.7}",-0.5857994676959435,-0.6083573666994818,-0.5719510702660968,-0.588702634887174,0.015003908153190254,307
1.1209614276885986,0.2162457368574355,0.0035676956176757812,0.0004370473771336434,friedman_mse,squared_error,5,30,5,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 5, 'subsample': 0.8}",-0.5725096490055073,-0.5961026073015415,-0.5587688081657383,-0.5757936881575957,0.015417345736592994,235
0.8429342905680338,0.17912941169582394,0.003814140955607096,0.0002887966084630823,friedman_mse,squared_error,5,30,10,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.6}",-0.5710875088253969,-0.5981741381422946,-0.5846277032856899,-0.5846297834177938,0.01105807021087516,294
1.0608472029368083,0.26560218992498996,0.0038393338521321616,0.0004831351302742727,friedman_mse,squared_error,5,30,10,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.7}",-0.55706665600032,-0.5955309509501885,-0.554461223136922,-0.5690196100291436,0.018776500706562695,183
1.444826602935791,0.07216080862513267,0.004005114237467448,0.00040203359951613134,friedman_mse,squared_error,5,30,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 30, 'min_samples_split': 10, 'subsample': 0.8}",-0.5760116916056882,-0.6084617549358237,-0.5615765899914283,-0.5820166788443134,0.019606114297463898,282
0.7228454748789469,0.0863728525584859,0.003065824508666992,0.0005266724514644346,friedman_mse,squared_error,5,40,2,0.6,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.6}",-0.5527682128911697,-0.5798365810074518,-0.5836356257459712,-0.572080139881531,0.013743388187102875,209
1.5446344216664631,0.3472264040729254,0.005870421727498372,0.0025668527069904407,friedman_mse,squared_error,5,40,2,0.7,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.7}",-0.5538672348222657,-0.5864420779191021,-0.5702089173463796,-0.5701727433625824,0.013298648605872309,192
1.5351018905639648,0.32124402935724206,0.0037690003712972007,0.0006117462182549106,friedman_mse,squared_error,5,40,2,0.8,"{'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 5, 'max_features': 40, 'min_samples_split': 2, 'subsample': 0.8}",-0.5527958069479583,-0.5646925658737026,-0.5535983407169749,-0.5570289045128786,0.005428922189080971,77
